product_id,product_name,category_id,brand,cost_price,selling_price,weight_kg
18178,Product_18178,27,Brand_092,352.48,526.52,10.99
18179,Product_18179,75,Brand_265,805.11,1216.83,1.15
18180,Product_18180,63,Brand_131,1911.73,2540.61,9.11
18181,Product_18181,82,Brand_212,1119.72,1468.6,24.61
18182,Product_18182,2,Brand_052,816.4,967.66,23.51
18183,Product_18183,59,Brand_161,498.34,667.14,5.67
18184,Product_18184,21,Brand_022,1085.44,1344.21,1.28
18185,Product_18185,95,Brand_190,1862.85,2463.21,7.89
18186,Product_18186,92,Brand_178,1690.87,2056.83,19.69
18187,Product_18187,85,Brand_131,1831.77,2703.87,13.66
18188,Product_18188,74,Brand_052,172.63,201.44,20.27
18189,Product_18189,31,Brand_248,135.74,187.32,15.11
18190,Product_18190,51,Brand_090,1313.45,1577.81,14.47
18191,Product_18191,48,Brand_091,677.34,1038.71,6.31
18192,Product_18192,98,Brand_192,1686.33,2546.74,21.73
18193,Product_18193,70,Brand_149,654.85,732.36,24.56
18194,Product_18194,10,Brand_120,1758.6,2120.43,12.92
18195,Product_18195,36,Brand_025,402.87,502.67,10.27
18196,Product_18196,49,Brand_138,182.07,237.05,0.99
18197,Product_18197,31,Brand_145,908.69,1427.3,2.59
18198,Product_18198,66,Brand_035,1237.49,1849.96,12.45
18199,Product_18199,60,Brand_132,611.39,788.79,16.58
18200,Product_18200,93,Brand_194,1344.97,2013.54,22.11
18201,Product_18201,43,Brand_112,953.7,1336.94,14.03
18202,Product_18202,22,Brand_047,1373.79,1562.52,23.48
18203,Product_18203,61,Brand_295,1538.03,1924.25,7.23
18204,Product_18204,4,Brand_012,1112.65,1598.16,0.18
18205,Product_18205,75,Brand_279,129.59,156.61,19.21
18206,Product_18206,100,Brand_057,365.2,499.09,2.88
18207,Product_18207,65,Brand_051,183.61,206.32,9.71
18208,Product_18208,25,Brand_002,647.8,876.91,10.19
18209,Product_18209,56,Brand_277,836.82,1050.17,24.1
18210,Product_18210,40,Brand_020,663.33,773.48,23.67
18211,Product_18211,92,Brand_297,1955.53,2860.78,0.1
18212,Product_18212,83,Brand_224,1483.0,1978.96,2.47
18213,Product_18213,6,Brand_014,41.25,56.22,11.04
18214,Product_18214,96,Brand_225,272.91,422.75,13.95
18215,Product_18215,98,Brand_219,738.67,1018.46,18.69
18216,Product_18216,88,Brand_185,864.79,1263.92,9.63
18217,Product_18217,83,Brand_042,14.81,19.11,0.83
18218,Product_18218,94,Brand_299,647.78,778.54,4.75
18219,Product_18219,14,Brand_044,230.89,322.71,0.99
18220,Product_18220,38,Brand_253,1512.34,2042.68,7.82
18221,Product_18221,5,Brand_168,379.24,515.94,5.32
18222,Product_18222,36,Brand_205,469.3,549.79,0.48
18223,Product_18223,7,Brand_147,1402.74,1844.63,1.34
18224,Product_18224,28,Brand_295,1993.02,2568.68,1.88
18225,Product_18225,28,Brand_192,291.91,449.91,7.27
18226,Product_18226,22,Brand_184,784.4,1124.69,0.76
18227,Product_18227,82,Brand_192,1100.13,1375.95,19.57
18228,Product_18228,57,Brand_174,1856.24,2868.6,23.3
18229,Product_18229,4,Brand_206,1065.72,1458.07,24.53
18230,Product_18230,69,Brand_281,1325.61,1536.56,12.41
18231,Product_18231,79,Brand_288,1722.75,2128.24,10.2
18232,Product_18232,98,Brand_172,1466.84,2060.32,7.43
18233,Product_18233,82,Brand_159,1592.1,2279.25,10.54
18234,Product_18234,28,Brand_152,785.11,1128.19,20.97
18235,Product_18235,82,Brand_230,1120.62,1278.4,14.14
18236,Product_18236,74,Brand_075,578.9,640.95,18.86
18237,Product_18237,65,Brand_055,1892.19,2314.67,23.03
18238,Product_18238,69,Brand_227,1258.85,1824.26,16.74
18239,Product_18239,85,Brand_059,1426.15,1722.62,6.5
18240,Product_18240,73,Brand_051,999.13,1559.05,0.14
18241,Product_18241,88,Brand_060,1786.13,2165.57,23.4
18242,Product_18242,100,Brand_188,1790.39,2296.49,6.95
18243,Product_18243,57,Brand_080,1704.4,1943.15,21.09
18244,Product_18244,77,Brand_063,998.99,1335.35,21.66
18245,Product_18245,24,Brand_178,1612.11,2278.29,13.97
18246,Product_18246,80,Brand_254,781.99,974.32,14.53
18247,Product_18247,11,Brand_078,1973.06,2583.52,0.84
18248,Product_18248,94,Brand_169,1246.25,1556.76,17.37
18249,Product_18249,62,Brand_264,1094.65,1663.82,18.88
18250,Product_18250,22,Brand_167,105.26,149.85,16.63
18251,Product_18251,78,Brand_168,1076.68,1440.68,24.01
18252,Product_18252,10,Brand_205,1103.4,1429.82,14.29
18253,Product_18253,100,Brand_254,1039.33,1419.29,2.45
18254,Product_18254,72,Brand_136,1147.31,1355.93,15.95
18255,Product_18255,90,Brand_067,1947.2,3082.1,20.61
18256,Product_18256,63,Brand_227,206.41,318.97,7.48
18257,Product_18257,70,Brand_013,1681.99,2304.28,14.72
18258,Product_18258,2,Brand_080,232.8,295.98,24.28
18259,Product_18259,89,Brand_062,60.87,77.3,11.32
18260,Product_18260,73,Brand_296,1280.8,2040.43,2.81
18261,Product_18261,6,Brand_232,823.55,1015.45,24.81
18262,Product_18262,13,Brand_173,1715.42,2233.89,10.09
18263,Product_18263,43,Brand_007,799.67,1122.0,0.84
18264,Product_18264,100,Brand_166,1509.51,2019.26,3.89
18265,Product_18265,55,Brand_260,1255.05,1531.72,5.33
18266,Product_18266,71,Brand_008,726.07,1084.08,1.92
18267,Product_18267,65,Brand_055,1872.38,2459.15,19.41
18268,Product_18268,2,Brand_165,257.48,398.9,16.89
18269,Product_18269,3,Brand_135,765.83,1200.9,0.19
18270,Product_18270,40,Brand_273,1423.83,2222.81,7.7
18271,Product_18271,68,Brand_229,330.91,509.42,13.38
18272,Product_18272,10,Brand_084,1276.92,1672.14,15.65
18273,Product_18273,2,Brand_096,1727.74,1998.43,5.41
18274,Product_18274,47,Brand_035,1311.97,1592.6,18.14
18275,Product_18275,21,Brand_171,1921.36,2742.11,12.13
18276,Product_18276,55,Brand_194,1404.94,1610.62,22.39
18277,Product_18277,48,Brand_086,1462.51,2257.12,20.61
18278,Product_18278,69,Brand_246,1843.11,2755.56,15.69
18279,Product_18279,72,Brand_079,1032.66,1542.33,0.79
18280,Product_18280,59,Brand_032,748.51,1021.71,17.35
18281,Product_18281,13,Brand_107,1754.0,2611.42,5.69
18282,Product_18282,38,Brand_022,1535.63,2051.89,24.8
18283,Product_18283,87,Brand_255,1269.88,1530.1,15.12
18284,Product_18284,23,Brand_006,1100.88,1263.0,22.68
18285,Product_18285,14,Brand_253,742.95,1134.24,15.85
18286,Product_18286,35,Brand_195,1067.47,1300.0,22.56
18287,Product_18287,95,Brand_168,915.86,1064.44,20.46
18288,Product_18288,60,Brand_291,1333.63,1609.88,19.8
18289,Product_18289,7,Brand_103,1243.85,1527.36,21.26
18290,Product_18290,37,Brand_094,808.0,1220.92,6.98
18291,Product_18291,72,Brand_198,135.26,201.43,9.36
18292,Product_18292,82,Brand_084,105.52,124.69,14.02
18293,Product_18293,95,Brand_257,1906.05,2853.46,7.19
18294,Product_18294,40,Brand_246,618.51,716.51,14.81
18295,Product_18295,50,Brand_211,1904.11,2331.63,6.66
18296,Product_18296,74,Brand_293,700.53,771.6,21.69
18297,Product_18297,69,Brand_117,636.1,949.1,9.71
18298,Product_18298,52,Brand_200,1317.66,1590.83,13.11
18299,Product_18299,16,Brand_005,294.97,347.07,13.55
18300,Product_18300,28,Brand_162,1261.12,1997.4,15.33
18301,Product_18301,19,Brand_255,1778.69,2736.05,19.11
18302,Product_18302,83,Brand_124,1608.66,2216.03,17.64
18303,Product_18303,45,Brand_084,1248.18,1639.03,1.33
18304,Product_18304,5,Brand_151,1745.95,2679.87,23.65
18305,Product_18305,54,Brand_275,1545.03,2071.87,12.89
18306,Product_18306,56,Brand_141,149.88,230.61,18.86
18307,Product_18307,85,Brand_149,1229.0,1939.26,19.38
18308,Product_18308,91,Brand_119,1590.21,2207.22,8.69
18309,Product_18309,6,Brand_194,739.32,1166.56,20.16
18310,Product_18310,80,Brand_172,726.81,1058.93,15.6
18311,Product_18311,75,Brand_133,1466.26,1810.41,15.01
18312,Product_18312,34,Brand_139,1859.11,2722.85,8.74
18313,Product_18313,98,Brand_009,143.81,214.78,4.94
18314,Product_18314,79,Brand_077,1510.78,2303.68,9.11
18315,Product_18315,36,Brand_166,1954.72,2911.96,11.39
18316,Product_18316,55,Brand_078,1213.74,1690.5,17.95
18317,Product_18317,100,Brand_019,1286.93,1926.92,11.69
18318,Product_18318,10,Brand_220,631.21,860.27,13.65
18319,Product_18319,79,Brand_092,1478.21,1819.37,18.05
18320,Product_18320,68,Brand_191,75.69,99.99,10.98
18321,Product_18321,94,Brand_201,589.98,674.9,14.59
18322,Product_18322,31,Brand_113,739.14,969.42,7.76
18323,Product_18323,60,Brand_200,1501.05,2314.59,13.65
18324,Product_18324,56,Brand_142,1108.9,1609.72,20.0
18325,Product_18325,58,Brand_185,320.59,426.67,4.02
18326,Product_18326,10,Brand_118,272.87,419.95,5.98
18327,Product_18327,87,Brand_029,1138.05,1497.72,3.14
18328,Product_18328,14,Brand_070,747.8,894.31,9.94
18329,Product_18329,92,Brand_062,1533.44,2060.16,13.11
18330,Product_18330,8,Brand_225,1169.68,1483.85,9.69
18331,Product_18331,99,Brand_120,1651.1,2320.49,3.46
18332,Product_18332,81,Brand_245,1262.07,1539.05,24.68
18333,Product_18333,49,Brand_174,863.5,1321.97,3.25
18334,Product_18334,22,Brand_120,159.6,188.49,14.24
18335,Product_18335,15,Brand_274,259.96,385.42,24.64
18336,Product_18336,39,Brand_008,662.26,785.72,16.51
18337,Product_18337,38,Brand_207,499.54,567.75,24.28
18338,Product_18338,81,Brand_097,618.47,805.13,6.51
18339,Product_18339,4,Brand_230,1111.79,1311.58,8.89
18340,Product_18340,98,Brand_106,970.7,1530.64,2.36
18341,Product_18341,94,Brand_296,1129.86,1493.91,18.15
18342,Product_18342,11,Brand_268,712.71,804.27,3.55
18343,Product_18343,18,Brand_246,1660.03,1918.37,15.4
18344,Product_18344,20,Brand_122,1353.42,1572.61,9.72
18345,Product_18345,99,Brand_195,1821.01,2869.03,23.35
18346,Product_18346,96,Brand_171,214.69,309.74,13.08
18347,Product_18347,87,Brand_296,312.09,483.71,18.19
18348,Product_18348,66,Brand_181,307.08,393.64,3.24
18349,Product_18349,26,Brand_237,1205.37,1591.2,19.46
18350,Product_18350,62,Brand_120,1262.48,1803.06,24.42
18351,Product_18351,85,Brand_117,968.75,1318.36,9.12
18352,Product_18352,40,Brand_282,1809.44,2180.23,14.08
18353,Product_18353,9,Brand_221,1750.93,2797.8,13.51
18354,Product_18354,56,Brand_247,553.59,872.32,14.18
18355,Product_18355,86,Brand_052,18.59,27.56,16.31
18356,Product_18356,32,Brand_036,1519.38,2393.76,1.49
18357,Product_18357,87,Brand_112,98.33,108.95,18.48
18358,Product_18358,44,Brand_017,1579.31,1818.72,22.21
18359,Product_18359,66,Brand_119,1215.43,1859.37,20.6
18360,Product_18360,85,Brand_091,1779.83,2380.91,4.98
18361,Product_18361,5,Brand_298,905.51,1318.42,18.84
18362,Product_18362,2,Brand_001,1585.89,2263.27,14.02
18363,Product_18363,45,Brand_195,957.45,1148.51,17.6
18364,Product_18364,26,Brand_085,1245.07,1870.91,20.47
18365,Product_18365,31,Brand_026,1641.58,2064.61,13.06
18366,Product_18366,9,Brand_269,1563.87,2016.09,3.64
18367,Product_18367,66,Brand_128,1829.84,2719.49,24.7
18368,Product_18368,71,Brand_293,531.91,823.11,17.6
18369,Product_18369,99,Brand_279,971.66,1228.21,8.15
18370,Product_18370,50,Brand_129,847.31,1343.42,3.32
18371,Product_18371,15,Brand_089,226.58,334.45,11.54
18372,Product_18372,70,Brand_234,1263.53,1528.23,22.01
18373,Product_18373,88,Brand_141,1375.64,1542.03,12.45
18374,Product_18374,30,Brand_165,1110.63,1292.41,18.0
18375,Product_18375,93,Brand_221,155.46,171.02,13.96
18376,Product_18376,14,Brand_063,1404.3,1720.9,11.25
18377,Product_18377,91,Brand_063,923.31,1067.49,1.41
18378,Product_18378,61,Brand_128,1277.0,1845.07,6.13
18379,Product_18379,63,Brand_028,645.64,841.53,16.13
18380,Product_18380,21,Brand_240,1409.32,1609.83,9.37
18381,Product_18381,39,Brand_027,910.65,1313.83,1.25
18382,Product_18382,75,Brand_124,1304.41,2049.4,3.48
18383,Product_18383,24,Brand_279,749.37,1089.62,19.76
18384,Product_18384,97,Brand_052,683.7,1006.71,15.88
18385,Product_18385,91,Brand_013,683.08,993.92,22.13
18386,Product_18386,58,Brand_166,393.03,559.37,18.98
18387,Product_18387,13,Brand_153,1742.35,2093.11,7.05
18388,Product_18388,77,Brand_099,669.61,930.37,6.64
18389,Product_18389,58,Brand_255,1265.76,1753.3,22.36
18390,Product_18390,76,Brand_127,561.31,735.9,11.76
18391,Product_18391,55,Brand_113,938.05,1340.41,1.85
18392,Product_18392,8,Brand_157,212.77,300.82,6.87
18393,Product_18393,88,Brand_274,1022.0,1532.31,19.44
18394,Product_18394,92,Brand_216,1064.27,1695.89,5.48
18395,Product_18395,65,Brand_149,680.01,995.1,10.19
18396,Product_18396,93,Brand_159,586.8,677.78,5.11
18397,Product_18397,20,Brand_011,437.71,576.1,4.19
18398,Product_18398,45,Brand_097,228.44,344.23,24.21
18399,Product_18399,20,Brand_204,1075.63,1712.26,12.95
18400,Product_18400,24,Brand_278,452.42,578.35,11.09
18401,Product_18401,7,Brand_006,719.18,935.68,18.06
18402,Product_18402,25,Brand_073,206.92,252.59,14.64
18403,Product_18403,56,Brand_057,1189.51,1487.46,7.82
18404,Product_18404,41,Brand_153,153.15,202.81,10.4
18405,Product_18405,52,Brand_132,722.99,926.56,19.84
18406,Product_18406,78,Brand_099,451.27,618.23,19.09
18407,Product_18407,76,Brand_213,918.95,1180.8,21.65
18408,Product_18408,56,Brand_062,149.16,168.9,24.89
18409,Product_18409,95,Brand_018,1392.3,2148.75,11.76
18410,Product_18410,79,Brand_218,616.98,805.34,17.58
18411,Product_18411,14,Brand_095,1962.53,3066.24,5.43
18412,Product_18412,51,Brand_272,496.69,595.77,8.7
18413,Product_18413,30,Brand_239,515.45,697.3,5.47
18414,Product_18414,76,Brand_216,464.27,554.95,17.13
18415,Product_18415,70,Brand_212,757.82,1169.06,22.17
18416,Product_18416,93,Brand_205,1380.43,2036.96,24.1
18417,Product_18417,5,Brand_075,472.35,591.52,12.35
18418,Product_18418,89,Brand_282,1585.48,2243.46,21.84
18419,Product_18419,99,Brand_161,1789.75,2093.44,2.87
18420,Product_18420,28,Brand_179,686.03,884.65,12.21
18421,Product_18421,96,Brand_020,268.87,384.14,2.04
18422,Product_18422,45,Brand_267,1262.94,1671.33,13.9
18423,Product_18423,29,Brand_125,88.84,114.89,24.17
18424,Product_18424,64,Brand_271,171.59,271.93,4.57
18425,Product_18425,64,Brand_261,918.29,1254.98,19.99
18426,Product_18426,76,Brand_094,972.18,1092.35,3.18
18427,Product_18427,57,Brand_298,430.12,686.07,2.58
18428,Product_18428,69,Brand_022,1625.05,2065.36,7.03
18429,Product_18429,89,Brand_159,165.72,188.27,5.97
18430,Product_18430,25,Brand_224,1022.58,1473.33,5.45
18431,Product_18431,32,Brand_081,1026.42,1316.55,24.53
18432,Product_18432,38,Brand_262,572.88,633.93,4.93
18433,Product_18433,8,Brand_277,1863.43,2675.92,10.6
18434,Product_18434,60,Brand_085,1245.11,1729.53,5.24
18435,Product_18435,34,Brand_140,543.43,653.49,17.59
18436,Product_18436,59,Brand_114,318.66,491.45,20.7
18437,Product_18437,70,Brand_047,1695.66,2338.44,1.98
18438,Product_18438,46,Brand_226,1704.16,1987.19,12.12
18439,Product_18439,79,Brand_069,247.57,341.76,24.69
18440,Product_18440,50,Brand_255,406.15,481.21,7.91
18441,Product_18441,90,Brand_288,1107.59,1421.99,24.47
18442,Product_18442,13,Brand_061,1884.16,2452.59,9.04
18443,Product_18443,82,Brand_211,438.93,659.42,9.57
18444,Product_18444,86,Brand_004,41.91,47.73,7.28
18445,Product_18445,90,Brand_282,420.64,531.46,4.89
18446,Product_18446,4,Brand_279,712.68,1046.48,5.07
18447,Product_18447,44,Brand_205,1940.56,3093.63,15.39
18448,Product_18448,82,Brand_220,991.28,1253.21,10.94
18449,Product_18449,92,Brand_186,728.45,1061.67,2.68
18450,Product_18450,68,Brand_295,1792.36,2593.19,3.89
18451,Product_18451,37,Brand_186,1828.38,2483.39,5.6
18452,Product_18452,93,Brand_064,1402.21,1901.8,6.74
18453,Product_18453,24,Brand_277,194.03,263.51,10.96
18454,Product_18454,24,Brand_019,390.66,459.65,21.24
18455,Product_18455,39,Brand_049,590.33,941.89,21.2
18456,Product_18456,78,Brand_213,863.06,1200.34,16.39
18457,Product_18457,59,Brand_061,971.16,1185.82,11.48
18458,Product_18458,18,Brand_297,1706.14,2405.52,13.65
18459,Product_18459,35,Brand_172,1082.38,1673.65,8.66
18460,Product_18460,3,Brand_250,1064.62,1458.14,16.93
18461,Product_18461,21,Brand_222,1083.09,1494.23,5.51
18462,Product_18462,74,Brand_206,28.52,35.59,5.15
18463,Product_18463,37,Brand_196,707.23,833.96,21.18
18464,Product_18464,30,Brand_001,480.07,756.23,24.68
18465,Product_18465,3,Brand_155,86.9,120.52,19.31
18466,Product_18466,48,Brand_109,914.35,1283.89,19.43
18467,Product_18467,3,Brand_281,321.47,397.93,12.7
18468,Product_18468,50,Brand_275,1336.34,1524.89,1.24
18469,Product_18469,52,Brand_109,668.84,941.06,11.65
18470,Product_18470,64,Brand_195,1363.96,1919.62,0.22
18471,Product_18471,55,Brand_013,712.04,1075.4,24.44
18472,Product_18472,61,Brand_204,1796.69,2359.23,16.11
18473,Product_18473,46,Brand_133,503.19,759.04,3.75
18474,Product_18474,44,Brand_048,985.87,1210.78,22.97
18475,Product_18475,98,Brand_165,1572.38,1922.18,6.43
18476,Product_18476,45,Brand_051,551.11,608.65,16.64
18477,Product_18477,90,Brand_138,1494.28,2187.19,20.4
18478,Product_18478,2,Brand_043,1677.03,2514.1,8.83
18479,Product_18479,15,Brand_116,71.54,95.15,13.44
18480,Product_18480,71,Brand_003,86.86,105.26,5.23
18481,Product_18481,67,Brand_192,937.34,1205.72,20.82
18482,Product_18482,6,Brand_117,1475.49,2029.75,7.85
18483,Product_18483,27,Brand_031,1781.22,2501.13,16.99
18484,Product_18484,18,Brand_118,373.08,432.43,12.26
18485,Product_18485,31,Brand_149,630.29,965.43,2.03
18486,Product_18486,95,Brand_011,1226.01,1465.84,0.74
18487,Product_18487,56,Brand_105,1870.16,2112.57,23.05
18488,Product_18488,7,Brand_221,1998.01,2260.68,5.1
18489,Product_18489,76,Brand_118,1239.26,1974.89,10.56
18490,Product_18490,35,Brand_207,816.01,1099.04,22.96
18491,Product_18491,66,Brand_040,527.61,697.85,24.96
18492,Product_18492,54,Brand_129,266.51,373.1,19.99
18493,Product_18493,42,Brand_290,1274.01,1502.23,13.16
18494,Product_18494,23,Brand_285,638.01,764.6,18.1
18495,Product_18495,76,Brand_142,1400.12,2147.15,6.4
18496,Product_18496,25,Brand_253,744.92,903.85,6.7
18497,Product_18497,90,Brand_250,771.16,1064.03,3.4
18498,Product_18498,65,Brand_013,1146.82,1289.64,16.46
18499,Product_18499,87,Brand_227,1428.17,2067.12,11.04
18500,Product_18500,5,Brand_243,26.52,38.2,21.16
18501,Product_18501,50,Brand_253,1934.02,2966.14,14.3
18502,Product_18502,39,Brand_192,1051.21,1240.81,4.72
18503,Product_18503,4,Brand_119,866.46,1361.77,10.19
18504,Product_18504,47,Brand_213,1489.91,1974.7,14.28
18505,Product_18505,87,Brand_259,840.89,952.01,17.16
18506,Product_18506,78,Brand_104,527.39,635.98,11.15
18507,Product_18507,49,Brand_075,1733.62,2502.83,18.32
18508,Product_18508,24,Brand_190,998.04,1293.62,15.99
18509,Product_18509,29,Brand_044,1457.95,1737.35,3.87
18510,Product_18510,30,Brand_226,573.86,652.78,24.14
18511,Product_18511,7,Brand_263,1800.32,2851.29,14.51
18512,Product_18512,70,Brand_248,192.6,292.64,19.3
18513,Product_18513,99,Brand_093,1589.78,2209.22,1.87
18514,Product_18514,75,Brand_123,1507.04,2098.84,8.41
18515,Product_18515,7,Brand_160,1027.27,1293.22,13.69
18516,Product_18516,70,Brand_249,914.59,1202.95,18.89
18517,Product_18517,35,Brand_255,1049.22,1669.0,19.21
18518,Product_18518,94,Brand_255,1739.31,2098.49,16.14
18519,Product_18519,86,Brand_039,1416.79,1700.77,22.57
18520,Product_18520,21,Brand_253,1321.47,1935.74,18.65
18521,Product_18521,35,Brand_032,620.17,705.87,11.68
18522,Product_18522,27,Brand_006,1474.26,2265.56,14.25
18523,Product_18523,28,Brand_107,1716.16,2326.7,11.39
18524,Product_18524,15,Brand_023,1784.26,2295.26,5.59
18525,Product_18525,39,Brand_131,587.16,771.8,10.06
18526,Product_18526,69,Brand_100,1568.08,2295.55,6.38
18527,Product_18527,56,Brand_277,1097.95,1662.4,23.04
18528,Product_18528,100,Brand_095,31.5,46.3,23.06
18529,Product_18529,49,Brand_030,867.33,1111.4,16.41
18530,Product_18530,13,Brand_167,799.77,1124.95,1.19
18531,Product_18531,55,Brand_292,478.02,607.15,17.1
18532,Product_18532,13,Brand_017,1546.11,1725.14,16.81
18533,Product_18533,33,Brand_017,1909.26,2420.69,10.35
18534,Product_18534,69,Brand_139,1298.11,1914.03,24.1
18535,Product_18535,83,Brand_092,127.97,195.38,2.06
18536,Product_18536,19,Brand_037,1292.78,1800.99,18.94
18537,Product_18537,5,Brand_167,1961.99,2202.95,1.93
18538,Product_18538,69,Brand_047,173.76,223.47,19.49
18539,Product_18539,22,Brand_140,1771.31,2314.82,13.67
18540,Product_18540,52,Brand_031,1737.26,2382.65,18.57
18541,Product_18541,74,Brand_229,698.79,810.69,11.08
18542,Product_18542,19,Brand_087,92.93,106.26,24.22
18543,Product_18543,76,Brand_213,635.33,1002.58,12.12
18544,Product_18544,81,Brand_103,300.11,460.88,15.93
18545,Product_18545,66,Brand_017,778.65,873.05,16.47
18546,Product_18546,76,Brand_098,1897.74,2816.94,14.8
18547,Product_18547,85,Brand_028,645.19,735.07,7.09
18548,Product_18548,90,Brand_199,1319.31,1864.01,9.53
18549,Product_18549,46,Brand_105,584.46,649.6,17.68
18550,Product_18550,42,Brand_094,170.78,240.82,5.15
18551,Product_18551,92,Brand_232,1775.14,2760.96,3.97
18552,Product_18552,63,Brand_290,746.67,1130.5,21.75
18553,Product_18553,99,Brand_246,484.97,704.77,6.3
18554,Product_18554,23,Brand_066,147.64,164.86,23.11
18555,Product_18555,11,Brand_241,670.54,767.57,18.2
18556,Product_18556,26,Brand_274,1247.3,1482.91,11.62
18557,Product_18557,67,Brand_238,976.46,1532.55,16.56
18558,Product_18558,63,Brand_109,1986.37,3115.72,6.04
18559,Product_18559,96,Brand_090,1783.44,2264.92,21.44
18560,Product_18560,27,Brand_153,84.62,122.2,18.06
18561,Product_18561,73,Brand_249,496.07,723.54,1.73
18562,Product_18562,90,Brand_120,1107.74,1602.61,9.08
18563,Product_18563,31,Brand_031,1164.04,1718.67,4.81
18564,Product_18564,74,Brand_228,1703.63,2008.89,17.92
18565,Product_18565,72,Brand_172,1254.82,1896.62,2.03
18566,Product_18566,75,Brand_208,619.22,957.08,20.42
18567,Product_18567,9,Brand_089,1973.3,2329.81,9.4
18568,Product_18568,80,Brand_186,1842.86,2520.27,21.38
18569,Product_18569,68,Brand_073,974.44,1420.12,6.26
18570,Product_18570,95,Brand_182,1700.2,2217.65,21.5
18571,Product_18571,76,Brand_123,1762.17,2028.98,18.02
18572,Product_18572,81,Brand_075,597.23,912.06,18.46
18573,Product_18573,59,Brand_070,606.07,692.19,12.24
18574,Product_18574,76,Brand_275,863.88,1348.86,10.73
18575,Product_18575,18,Brand_122,358.72,502.82,24.07
18576,Product_18576,84,Brand_063,119.86,179.95,12.06
18577,Product_18577,47,Brand_216,429.96,632.77,3.81
18578,Product_18578,40,Brand_031,731.85,951.12,4.71
18579,Product_18579,37,Brand_255,51.4,78.51,3.94
18580,Product_18580,31,Brand_230,891.79,1323.19,2.39
18581,Product_18581,70,Brand_252,1616.44,2310.37,10.89
18582,Product_18582,15,Brand_123,1490.19,2355.4,15.68
18583,Product_18583,61,Brand_054,379.01,438.45,11.73
18584,Product_18584,28,Brand_288,823.16,1048.82,15.68
18585,Product_18585,85,Brand_015,436.58,561.76,3.12
18586,Product_18586,35,Brand_246,697.19,1054.25,22.56
18587,Product_18587,3,Brand_170,1631.87,1903.99,2.53
18588,Product_18588,70,Brand_165,997.5,1278.58,18.21
18589,Product_18589,9,Brand_285,1955.7,2581.3,7.0
18590,Product_18590,49,Brand_179,1217.4,1526.66,22.4
18591,Product_18591,42,Brand_148,1721.27,2221.21,12.43
18592,Product_18592,56,Brand_166,76.51,92.15,19.24
18593,Product_18593,15,Brand_191,860.89,1205.84,23.94
18594,Product_18594,17,Brand_293,1866.53,2985.24,6.43
18595,Product_18595,18,Brand_050,1082.82,1504.21,14.66
18596,Product_18596,3,Brand_174,1561.6,2380.76,20.7
18597,Product_18597,24,Brand_059,543.99,696.14,12.6
18598,Product_18598,89,Brand_142,237.28,303.13,4.55
18599,Product_18599,15,Brand_079,137.65,164.42,21.76
18600,Product_18600,79,Brand_089,268.84,337.55,20.37
18601,Product_18601,67,Brand_286,629.86,995.73,12.85
18602,Product_18602,29,Brand_260,1831.31,2542.44,0.58
18603,Product_18603,15,Brand_280,1776.12,2467.81,5.37
18604,Product_18604,85,Brand_273,1801.37,2643.59,0.57
18605,Product_18605,61,Brand_049,1016.26,1189.97,17.82
18606,Product_18606,54,Brand_176,1712.04,2467.68,24.6
18607,Product_18607,46,Brand_207,1798.47,2485.71,20.89
18608,Product_18608,63,Brand_211,112.31,163.1,22.95
18609,Product_18609,91,Brand_040,1888.55,2842.8,11.22
18610,Product_18610,14,Brand_262,1911.25,2975.7,16.36
18611,Product_18611,35,Brand_026,47.72,63.12,21.42
18612,Product_18612,43,Brand_116,815.47,1058.91,3.78
18613,Product_18613,59,Brand_271,19.21,25.66,13.32
18614,Product_18614,3,Brand_154,1323.91,1852.11,4.84
18615,Product_18615,56,Brand_171,187.83,255.11,8.89
18616,Product_18616,44,Brand_236,947.16,1259.86,14.81
18617,Product_18617,88,Brand_035,710.85,995.53,21.65
18618,Product_18618,47,Brand_135,751.31,942.96,15.72
18619,Product_18619,26,Brand_087,950.04,1160.48,22.27
18620,Product_18620,7,Brand_043,1168.92,1462.36,5.3
18621,Product_18621,67,Brand_300,991.78,1140.79,21.45
18622,Product_18622,100,Brand_170,1356.26,1842.2,8.72
18623,Product_18623,25,Brand_270,727.99,1141.05,13.41
18624,Product_18624,93,Brand_121,118.19,156.14,15.43
18625,Product_18625,23,Brand_062,604.76,855.3,23.56
18626,Product_18626,61,Brand_013,161.02,211.6,4.64
18627,Product_18627,96,Brand_044,55.0,83.98,23.88
18628,Product_18628,93,Brand_260,794.0,896.71,17.57
18629,Product_18629,46,Brand_252,228.64,329.58,24.0
18630,Product_18630,37,Brand_071,761.57,1092.49,7.89
18631,Product_18631,79,Brand_062,268.02,341.91,3.78
18632,Product_18632,88,Brand_289,1917.8,2482.4,14.78
18633,Product_18633,59,Brand_180,188.86,237.51,0.27
18634,Product_18634,100,Brand_114,159.35,185.78,17.98
18635,Product_18635,58,Brand_277,968.08,1377.53,21.26
18636,Product_18636,45,Brand_011,545.58,631.59,8.99
18637,Product_18637,82,Brand_081,388.22,449.07,16.02
18638,Product_18638,49,Brand_289,1370.63,1663.07,17.63
18639,Product_18639,13,Brand_178,386.15,530.49,16.76
18640,Product_18640,25,Brand_065,166.55,251.87,0.54
18641,Product_18641,81,Brand_094,1035.83,1281.63,10.87
