order_id,customer_id,order_date,order_status,shipping_city,shipping_state,total_amount
163910,43908,2025-07-17,Delivered,Delhi,Manipur,8246.27
163911,23745,2024-04-07,Delivered,Delhi,West Bengal,2942.06
163912,43827,2024-05-04,Delivered,Hyderabad,Tamil Nadu,6024.68
163913,25428,2024-04-01,Delivered,Jaipur,Karnataka,5135.19
163914,48092,2025-02-07,Delivered,Delhi,Maharashtra,5381.11
163915,47411,2024-12-18,Shipped,Jaipur,Tamil Nadu,214.7
163916,44628,2024-01-19,Delivered,Pune,Telangana,8878.92
163917,19701,2024-01-05,Delivered,Imphal,Manipur,6070.06
163918,4468,2024-04-18,Delivered,Mumbai,Maharashtra,10187.77
163919,263,2024-09-26,Cancelled,Delhi,Manipur,24576.79
163920,22812,2024-06-26,Processing,Kolkata,West Bengal,23585.94
163921,7490,2025-04-16,Delivered,Pune,Karnataka,1654.29
163922,18334,2024-05-21,Delivered,Guwahati,Rajasthan,4786.39
163923,38157,2025-10-17,Cancelled,Chennai,Tamil Nadu,947.54
163924,2446,2025-02-10,Delivered,Delhi,Maharashtra,15895.89
163925,4078,2025-07-02,Shipped,Pune,Rajasthan,8635.21
163926,688,2025-12-28,Delivered,Delhi,Maharashtra,3140.65
163927,38590,2024-10-10,Delivered,Bengaluru,Manipur,21097.76
163928,1428,2024-10-29,Delivered,Guwahati,Maharashtra,10751.02
163929,24446,2024-11-25,Delivered,Imphal,Karnataka,7012.44
163930,30632,2025-08-14,Delivered,Delhi,Karnataka,20185.95
163931,32789,2024-12-16,Delivered,Bengaluru,Rajasthan,25358.91
163932,10256,2025-06-07,Cancelled,Bengaluru,West Bengal,17026.92
163933,45541,2025-06-26,Cancelled,Jaipur,Rajasthan,12174.65
163934,44239,2024-09-02,Shipped,Delhi,Tamil Nadu,15885.32
163935,41163,2024-08-12,Shipped,Chennai,Delhi,19341.23
163936,33795,2024-04-28,Shipped,Delhi,Karnataka,2701.37
163937,37346,2024-10-16,Delivered,Hyderabad,Telangana,11898.94
163938,47124,2024-04-11,Delivered,Hyderabad,Maharashtra,1106.53
163939,27596,2025-10-28,Delivered,Kolkata,Delhi,2753.61
163940,38742,2025-05-28,Processing,Imphal,Rajasthan,5499.06
163941,44748,2024-12-20,Processing,Bengaluru,West Bengal,2268.53
163942,41879,2025-05-06,Delivered,Hyderabad,Telangana,9791.32
163943,21737,2024-09-02,Delivered,Pune,Rajasthan,16246.65
163944,12217,2025-11-21,Shipped,Chennai,Rajasthan,9953.92
163945,47596,2025-11-11,Delivered,Kolkata,Tamil Nadu,4866.72
163946,24555,2024-10-04,Delivered,Bengaluru,Manipur,15233.92
163947,13201,2025-07-30,Delivered,Mumbai,Assam,11841.99
163948,16066,2024-12-24,Delivered,Hyderabad,Assam,2095.66
163949,35286,2024-10-28,Shipped,Chennai,Telangana,5846.77
163950,23340,2024-03-24,Delivered,Delhi,Maharashtra,9997.39
163951,3522,2025-06-20,Delivered,Jaipur,West Bengal,6390.75
163952,10486,2024-11-18,Delivered,Jaipur,Maharashtra,7376.14
163953,9417,2024-12-03,Delivered,Pune,Tamil Nadu,8160.73
163954,12458,2025-10-23,Delivered,Jaipur,Rajasthan,933.75
163955,4062,2024-10-15,Delivered,Kolkata,Telangana,5758.04
163956,38551,2025-04-10,Processing,Jaipur,Manipur,8090.96
163957,48874,2024-05-13,Delivered,Bengaluru,Karnataka,10235.77
163958,48465,2025-09-10,Delivered,Mumbai,Delhi,12885.3
163959,37105,2024-07-28,Delivered,Delhi,Maharashtra,2515.78
163960,14733,2025-06-28,Delivered,Chennai,Assam,9115.77
163961,15293,2025-12-30,Delivered,Mumbai,Telangana,9850.22
163962,8400,2024-04-07,Cancelled,Hyderabad,Telangana,16261.97
163963,26640,2024-10-29,Delivered,Guwahati,Delhi,3225.07
163964,26390,2025-04-03,Processing,Delhi,Delhi,3192.14
163965,40664,2024-01-02,Delivered,Pune,Delhi,3074.74
163966,33313,2025-02-27,Shipped,Delhi,Karnataka,20450.99
163967,3278,2024-06-12,Delivered,Chennai,Rajasthan,6859.03
163968,20767,2025-02-16,Cancelled,Delhi,Maharashtra,1737.48
163969,26579,2025-07-28,Delivered,Jaipur,Delhi,27534.56
163970,26115,2024-08-25,Processing,Mumbai,Telangana,1717.28
163971,10540,2025-01-13,Delivered,Pune,Manipur,5119.36
163972,17041,2024-09-21,Delivered,Kolkata,Tamil Nadu,3746.78
163973,34618,2024-07-08,Delivered,Chennai,Maharashtra,2661.79
163974,19477,2025-08-25,Delivered,Kolkata,Delhi,9941.04
163975,3724,2024-06-03,Delivered,Pune,Manipur,3806.65
163976,48867,2024-07-29,Delivered,Imphal,Karnataka,542.91
163977,40113,2025-12-22,Delivered,Bengaluru,Manipur,8193.83
163978,22955,2024-11-12,Delivered,Jaipur,Delhi,1049.86
163979,11818,2025-11-02,Delivered,Kolkata,West Bengal,17501.72
163980,32758,2025-11-15,Delivered,Kolkata,West Bengal,12338.02
163981,112,2024-03-19,Delivered,Guwahati,Assam,2918.85
163982,22306,2024-02-19,Delivered,Guwahati,Telangana,4191.4
163983,44010,2025-11-08,Delivered,Kolkata,West Bengal,4972.03
163984,29669,2025-06-22,Delivered,Bengaluru,Delhi,445.24
163985,29962,2024-07-20,Delivered,Chennai,Maharashtra,12814.91
163986,1601,2025-11-13,Delivered,Imphal,Karnataka,1939.7
163987,17210,2025-12-26,Cancelled,Chennai,Delhi,9827.0
163988,19245,2025-05-28,Delivered,Kolkata,Assam,5272.6
163989,2363,2024-09-14,Delivered,Guwahati,Manipur,5684.89
163990,16429,2025-08-20,Delivered,Pune,Manipur,5936.52
163991,1263,2025-10-11,Shipped,Kolkata,West Bengal,10317.47
163992,21243,2024-08-04,Delivered,Pune,Delhi,13648.22
163993,23156,2025-07-16,Cancelled,Chennai,Manipur,8561.06
163994,30454,2025-11-01,Delivered,Delhi,Tamil Nadu,6751.71
163995,27150,2024-11-15,Processing,Chennai,Tamil Nadu,2097.42
163996,12188,2024-06-25,Delivered,Jaipur,Delhi,6004.87
163997,48251,2025-05-01,Delivered,Imphal,Manipur,12023.23
163998,44630,2025-06-08,Delivered,Chennai,Telangana,13645.83
163999,47967,2024-09-03,Delivered,Jaipur,Tamil Nadu,9942.14
164000,49408,2024-01-24,Delivered,Imphal,Assam,10054.56
164001,17886,2025-05-05,Delivered,Imphal,Tamil Nadu,14617.53
164002,26875,2025-06-18,Delivered,Delhi,Karnataka,19558.02
164003,6528,2024-09-27,Delivered,Imphal,Tamil Nadu,9661.26
164004,30923,2025-04-25,Delivered,Hyderabad,Karnataka,11570.93
164005,42189,2024-10-19,Delivered,Hyderabad,Maharashtra,4739.06
164006,10240,2025-07-16,Delivered,Guwahati,Maharashtra,14890.5
164007,941,2024-02-17,Shipped,Guwahati,Karnataka,21411.29
164008,14474,2024-01-18,Delivered,Kolkata,Manipur,6154.98
164009,47681,2024-08-09,Delivered,Bengaluru,Delhi,14113.44
164010,35384,2025-05-15,Delivered,Pune,Manipur,10126.87
164011,6611,2024-12-29,Processing,Bengaluru,Assam,9432.79
164012,35949,2025-05-23,Delivered,Chennai,Rajasthan,11028.17
164013,49768,2025-04-29,Delivered,Bengaluru,Delhi,6797.11
164014,38990,2024-09-26,Processing,Kolkata,Assam,12892.08
164015,49048,2025-04-26,Delivered,Bengaluru,Telangana,5710.68
164016,13685,2025-04-26,Processing,Guwahati,Telangana,2765.66
164017,13132,2025-09-15,Delivered,Jaipur,Karnataka,22348.44
164018,33289,2025-01-10,Delivered,Hyderabad,Tamil Nadu,12876.33
164019,18332,2025-01-25,Delivered,Delhi,Telangana,5984.03
164020,40335,2025-09-14,Processing,Guwahati,Maharashtra,6930.77
164021,20544,2025-09-17,Delivered,Kolkata,Maharashtra,11959.79
164022,25162,2024-02-25,Shipped,Pune,Maharashtra,2166.54
164023,13326,2024-01-07,Delivered,Guwahati,Maharashtra,14979.17
164024,35951,2025-04-26,Delivered,Guwahati,Rajasthan,16387.75
164025,39855,2025-05-31,Delivered,Imphal,Delhi,9362.26
164026,14951,2024-09-11,Delivered,Guwahati,Tamil Nadu,3650.48
164027,76,2025-04-17,Delivered,Bengaluru,Telangana,7517.29
164028,19764,2024-05-12,Delivered,Imphal,West Bengal,4530.07
164029,45142,2025-01-23,Delivered,Hyderabad,Maharashtra,25613.03
164030,29706,2024-05-11,Delivered,Guwahati,Assam,12759.52
164031,4454,2025-03-19,Delivered,Jaipur,Telangana,678.62
164032,14041,2025-02-17,Delivered,Chennai,Delhi,1323.74
164033,9140,2024-08-25,Delivered,Imphal,Assam,9386.56
164034,35897,2024-12-16,Shipped,Kolkata,Karnataka,7973.69
164035,27689,2025-08-26,Delivered,Jaipur,Tamil Nadu,1496.85
164036,17721,2024-08-02,Delivered,Mumbai,Manipur,6603.57
164037,11775,2024-02-09,Delivered,Chennai,Delhi,15519.2
164038,24136,2025-02-10,Processing,Imphal,Karnataka,8336.34
164039,36071,2024-08-18,Delivered,Kolkata,Assam,36025.95
164040,28295,2024-10-26,Delivered,Hyderabad,Manipur,13160.62
164041,49432,2024-05-23,Shipped,Jaipur,Karnataka,18351.04
164042,23370,2025-09-30,Processing,Kolkata,Rajasthan,2330.43
164043,36000,2024-09-24,Delivered,Mumbai,Telangana,9658.27
164044,27001,2025-10-10,Delivered,Jaipur,Assam,3102.92
164045,3972,2025-08-24,Delivered,Jaipur,Rajasthan,2102.71
164046,21939,2024-06-23,Delivered,Guwahati,Karnataka,3303.5
164047,6553,2025-09-28,Delivered,Mumbai,Karnataka,11816.95
164048,9385,2025-12-27,Delivered,Hyderabad,Assam,4143.24
164049,38451,2025-03-23,Shipped,Hyderabad,Rajasthan,8257.45
164050,47863,2025-06-28,Delivered,Mumbai,Karnataka,9308.68
164051,26905,2025-08-26,Processing,Hyderabad,Rajasthan,7581.73
164052,24502,2025-10-16,Delivered,Guwahati,Telangana,6739.76
164053,17638,2024-02-28,Cancelled,Pune,Telangana,18115.15
164054,16378,2024-09-30,Delivered,Pune,Manipur,8778.21
164055,3337,2025-01-24,Cancelled,Imphal,Assam,1581.13
164056,45479,2025-05-16,Delivered,Kolkata,West Bengal,1865.46
164057,21362,2024-05-18,Delivered,Delhi,Assam,7967.98
164058,6321,2025-04-04,Delivered,Hyderabad,Karnataka,7552.1
164059,15680,2024-12-11,Delivered,Bengaluru,Tamil Nadu,2212.27
164060,42827,2025-09-10,Delivered,Jaipur,Tamil Nadu,9196.74
164061,5845,2025-07-20,Cancelled,Kolkata,West Bengal,8998.4
164062,27475,2025-02-14,Cancelled,Chennai,Assam,8576.46
164063,19223,2024-05-25,Delivered,Kolkata,Karnataka,2978.31
164064,22632,2024-09-24,Delivered,Jaipur,Telangana,2876.75
164065,1546,2024-01-05,Shipped,Delhi,Karnataka,343.94
164066,19634,2024-01-02,Delivered,Bengaluru,Karnataka,2463.91
164067,30248,2024-06-07,Delivered,Imphal,Maharashtra,4562.53
164068,25549,2024-06-27,Delivered,Chennai,West Bengal,22442.02
164069,5373,2025-07-31,Delivered,Hyderabad,Rajasthan,3432.55
164070,31921,2024-06-06,Delivered,Imphal,Karnataka,11595.21
164071,6548,2024-07-26,Delivered,Hyderabad,Tamil Nadu,2218.42
164072,7058,2025-02-07,Delivered,Delhi,Manipur,1394.66
164073,48239,2024-01-21,Delivered,Chennai,West Bengal,11593.87
164074,17095,2025-03-02,Delivered,Guwahati,Assam,10140.14
164075,41994,2024-10-11,Delivered,Hyderabad,Delhi,21832.92
164076,48860,2024-05-01,Delivered,Kolkata,Assam,7342.31
164077,30022,2025-12-02,Delivered,Imphal,Maharashtra,10428.31
164078,49703,2024-11-04,Processing,Guwahati,Assam,6690.05
164079,28615,2025-11-28,Delivered,Delhi,Assam,6809.47
164080,17057,2025-04-17,Delivered,Kolkata,Rajasthan,2789.16
164081,23444,2025-12-26,Shipped,Chennai,Karnataka,8899.84
164082,14129,2025-04-01,Delivered,Pune,Karnataka,8628.17
164083,46310,2025-09-16,Delivered,Jaipur,Delhi,6854.95
164084,40560,2025-11-08,Delivered,Pune,Delhi,11475.38
164085,5678,2024-08-03,Delivered,Chennai,Manipur,3561.89
164086,22866,2025-12-24,Shipped,Pune,Rajasthan,7855.49
164087,21188,2025-06-26,Delivered,Delhi,Delhi,9486.09
164088,18097,2024-11-15,Delivered,Bengaluru,Rajasthan,10097.02
164089,12071,2025-07-02,Delivered,Hyderabad,Karnataka,5186.08
164090,32210,2025-12-09,Delivered,Hyderabad,Manipur,13529.45
164091,8564,2025-07-19,Cancelled,Pune,Maharashtra,8553.24
164092,14007,2024-10-28,Delivered,Chennai,Tamil Nadu,14571.33
164093,25846,2025-05-11,Delivered,Hyderabad,Maharashtra,6267.63
164094,10022,2025-08-27,Delivered,Pune,Karnataka,1229.08
164095,15510,2025-08-06,Delivered,Bengaluru,Assam,7428.44
164096,44749,2024-12-23,Shipped,Jaipur,West Bengal,1201.91
164097,19137,2025-02-02,Delivered,Mumbai,Karnataka,3542.24
164098,22166,2024-11-25,Delivered,Chennai,Maharashtra,10494.0
164099,21312,2024-01-10,Delivered,Delhi,Manipur,1536.24
164100,31703,2024-04-16,Delivered,Jaipur,Assam,4800.6
164101,11789,2025-06-04,Delivered,Delhi,Delhi,6723.3
164102,39218,2025-02-28,Shipped,Imphal,Telangana,1600.19
164103,23802,2025-09-11,Delivered,Imphal,Rajasthan,1118.7
164104,7391,2024-06-17,Delivered,Chennai,Maharashtra,22629.61
164105,29487,2025-05-09,Delivered,Chennai,Tamil Nadu,2440.17
164106,41965,2025-11-20,Delivered,Mumbai,Rajasthan,17083.76
164107,1992,2025-09-15,Delivered,Imphal,Maharashtra,8561.41
164108,43738,2024-09-24,Delivered,Kolkata,Delhi,10336.07
164109,10003,2025-07-09,Delivered,Hyderabad,Delhi,11088.76
164110,30087,2024-10-19,Delivered,Hyderabad,Manipur,8151.75
164111,13431,2025-02-01,Delivered,Guwahati,Manipur,6029.57
164112,36973,2024-11-16,Shipped,Pune,Tamil Nadu,8750.62
164113,40844,2024-05-07,Delivered,Jaipur,Manipur,8571.17
164114,43463,2025-11-13,Delivered,Delhi,Manipur,10858.41
164115,11152,2024-01-28,Delivered,Mumbai,Tamil Nadu,5733.75
164116,36320,2024-04-24,Delivered,Bengaluru,Karnataka,8857.95
164117,46014,2024-06-02,Delivered,Chennai,Karnataka,3846.9
164118,11072,2025-08-12,Delivered,Hyderabad,Telangana,2769.1
164119,49555,2024-10-26,Delivered,Jaipur,Telangana,9165.58
164120,5731,2025-07-20,Delivered,Hyderabad,Assam,7582.26
164121,41886,2025-02-04,Delivered,Bengaluru,Assam,9583.83
164122,19965,2025-11-17,Delivered,Jaipur,Manipur,3437.64
164123,49047,2024-09-18,Delivered,Mumbai,Assam,11789.73
164124,7669,2024-11-17,Delivered,Imphal,Karnataka,15188.43
164125,19107,2025-01-12,Delivered,Delhi,Telangana,7917.72
164126,14417,2025-01-07,Delivered,Pune,West Bengal,8907.65
164127,28345,2025-07-26,Delivered,Pune,Telangana,5825.59
164128,33291,2024-12-30,Delivered,Imphal,Rajasthan,11939.5
164129,36363,2024-12-18,Cancelled,Jaipur,Delhi,10031.96
164130,16048,2025-06-05,Cancelled,Bengaluru,Manipur,8840.34
164131,22321,2025-12-08,Processing,Hyderabad,Maharashtra,4077.75
164132,21010,2025-07-31,Shipped,Jaipur,Maharashtra,5926.51
164133,11985,2025-01-01,Delivered,Imphal,Manipur,21287.06
164134,41214,2024-07-29,Delivered,Hyderabad,Delhi,9521.2
164135,39920,2024-07-29,Processing,Kolkata,Delhi,2647.58
164136,46810,2025-08-11,Processing,Guwahati,Tamil Nadu,9758.54
164137,18453,2024-10-14,Delivered,Bengaluru,Rajasthan,23439.53
164138,6931,2024-10-26,Shipped,Mumbai,Delhi,7850.7
164139,8008,2024-08-13,Delivered,Mumbai,Maharashtra,719.64
164140,14188,2024-09-26,Delivered,Hyderabad,Maharashtra,359.32
164141,27855,2025-10-08,Delivered,Kolkata,Telangana,7192.2
164142,37083,2025-09-15,Delivered,Guwahati,Karnataka,6920.86
164143,12353,2025-01-15,Delivered,Delhi,Karnataka,3327.28
164144,41271,2024-01-16,Delivered,Guwahati,Karnataka,3777.36
164145,37864,2024-02-22,Cancelled,Hyderabad,Delhi,17154.22
164146,5808,2024-07-23,Shipped,Jaipur,Maharashtra,7978.79
164147,3254,2025-03-09,Delivered,Chennai,Assam,3205.91
164148,40043,2024-04-22,Delivered,Guwahati,Karnataka,9778.61
164149,10403,2025-04-11,Cancelled,Guwahati,Assam,10488.44
164150,28517,2025-12-02,Delivered,Bengaluru,Assam,4691.81
164151,15014,2024-02-22,Delivered,Guwahati,Maharashtra,14572.68
164152,18601,2025-04-06,Shipped,Kolkata,Assam,10087.64
164153,35899,2024-01-18,Processing,Guwahati,Manipur,10214.61
164154,10181,2025-04-07,Delivered,Jaipur,Delhi,123.45
164155,226,2024-09-02,Delivered,Pune,Assam,8026.99
164156,4892,2024-11-30,Delivered,Chennai,Maharashtra,634.06
164157,30665,2024-03-20,Shipped,Delhi,Telangana,8321.87
164158,44207,2025-05-14,Delivered,Chennai,Tamil Nadu,5438.31
164159,2434,2025-06-18,Delivered,Pune,Maharashtra,2165.7
164160,25652,2024-06-07,Processing,Mumbai,Maharashtra,3190.93
164161,43800,2024-06-19,Delivered,Chennai,Assam,16020.66
164162,35925,2025-07-20,Shipped,Guwahati,Rajasthan,5455.08
164163,33600,2024-12-05,Cancelled,Bengaluru,Tamil Nadu,5945.61
164164,22619,2025-01-22,Delivered,Bengaluru,Tamil Nadu,9024.3
164165,34645,2024-04-19,Delivered,Delhi,Karnataka,6972.02
164166,19785,2025-01-04,Delivered,Jaipur,Delhi,11800.14
164167,36022,2025-12-26,Delivered,Bengaluru,Karnataka,8355.65
164168,49664,2025-04-18,Shipped,Guwahati,West Bengal,8379.5
164169,24253,2025-07-26,Delivered,Jaipur,Assam,16630.23
164170,15763,2025-05-09,Delivered,Jaipur,Assam,9900.23
164171,1152,2024-05-04,Delivered,Mumbai,Tamil Nadu,13756.23
164172,24855,2025-10-13,Delivered,Delhi,West Bengal,11988.88
164173,21275,2025-10-09,Processing,Bengaluru,Telangana,8136.08
164174,44776,2024-02-24,Processing,Bengaluru,Tamil Nadu,3825.55
164175,13365,2024-01-18,Delivered,Guwahati,West Bengal,8838.78
164176,14252,2025-11-20,Shipped,Hyderabad,West Bengal,11018.46
164177,29398,2025-07-07,Delivered,Delhi,Rajasthan,14744.67
164178,14206,2025-06-15,Delivered,Jaipur,Karnataka,830.55
164179,25964,2025-03-26,Delivered,Delhi,Manipur,6597.52
164180,5187,2025-05-05,Delivered,Jaipur,Rajasthan,9490.46
164181,309,2025-09-07,Delivered,Bengaluru,Manipur,11721.47
164182,9096,2025-11-14,Delivered,Chennai,Rajasthan,4032.64
164183,29341,2024-12-31,Processing,Delhi,Rajasthan,4736.32
164184,12102,2024-11-23,Delivered,Mumbai,Karnataka,1621.0
164185,21945,2024-12-16,Delivered,Bengaluru,Karnataka,3630.82
164186,2040,2024-11-14,Delivered,Bengaluru,Rajasthan,20744.0
164187,19565,2025-08-11,Delivered,Hyderabad,Manipur,2228.52
164188,44358,2025-05-13,Delivered,Pune,Karnataka,14410.57
164189,25868,2025-07-17,Delivered,Hyderabad,Karnataka,6873.94
164190,4390,2025-08-16,Delivered,Kolkata,Assam,8792.75
164191,39923,2025-06-29,Delivered,Bengaluru,Karnataka,8747.05
164192,287,2025-05-22,Delivered,Pune,Tamil Nadu,283.23
164193,21692,2024-04-08,Processing,Hyderabad,West Bengal,3659.59
164194,34981,2024-03-12,Delivered,Imphal,Maharashtra,1890.96
164195,23928,2024-10-31,Delivered,Hyderabad,Rajasthan,21780.37
164196,4293,2025-09-24,Delivered,Mumbai,Telangana,8775.21
164197,47425,2024-10-28,Delivered,Delhi,Assam,11880.46
164198,26505,2024-04-19,Delivered,Pune,Karnataka,13844.54
164199,9182,2024-07-16,Delivered,Kolkata,Manipur,10808.89
164200,9388,2025-09-16,Delivered,Pune,Telangana,7357.99
164201,16808,2024-05-09,Delivered,Jaipur,Tamil Nadu,1724.89
164202,41684,2024-06-08,Delivered,Chennai,Delhi,8334.45
164203,1747,2024-02-11,Cancelled,Kolkata,Tamil Nadu,15951.36
164204,16844,2025-05-14,Processing,Delhi,Rajasthan,2143.0
164205,22657,2024-07-03,Delivered,Bengaluru,West Bengal,11500.18
164206,6736,2025-12-13,Processing,Hyderabad,Manipur,9957.55
164207,45571,2025-04-14,Cancelled,Mumbai,Delhi,13319.16
164208,46209,2025-08-19,Shipped,Delhi,West Bengal,3591.87
164209,44929,2025-03-11,Delivered,Bengaluru,Telangana,20150.84
164210,27497,2025-10-04,Cancelled,Hyderabad,Delhi,985.6
164211,20489,2025-07-01,Delivered,Guwahati,Maharashtra,13105.36
164212,31898,2025-01-29,Delivered,Pune,Karnataka,6264.18
164213,38854,2025-12-14,Delivered,Chennai,Manipur,6038.12
164214,38330,2024-12-08,Shipped,Hyderabad,Assam,9896.17
164215,47494,2024-09-16,Processing,Pune,West Bengal,5383.28
164216,28901,2024-05-19,Processing,Kolkata,West Bengal,3532.24
164217,31541,2025-07-09,Delivered,Mumbai,Maharashtra,2429.57
164218,7961,2025-02-04,Delivered,Chennai,Maharashtra,1832.52
164219,39969,2025-06-09,Delivered,Kolkata,Tamil Nadu,1994.74
164220,314,2024-06-18,Delivered,Chennai,Manipur,8282.99
164221,33364,2024-11-07,Delivered,Delhi,Assam,15223.78
164222,22921,2025-09-09,Delivered,Imphal,Delhi,7545.87
164223,28116,2024-10-07,Delivered,Bengaluru,Rajasthan,3282.4
164224,951,2024-03-15,Delivered,Kolkata,Karnataka,6697.22
164225,43541,2024-09-14,Delivered,Imphal,Delhi,601.54
164226,16172,2024-04-23,Processing,Delhi,West Bengal,3593.97
164227,10347,2024-08-28,Delivered,Delhi,Rajasthan,4439.02
164228,16264,2024-09-12,Delivered,Pune,West Bengal,9927.08
164229,16447,2025-03-17,Delivered,Guwahati,Assam,16263.8
164230,36542,2024-01-10,Delivered,Guwahati,Rajasthan,6919.49
164231,31450,2024-06-11,Delivered,Kolkata,West Bengal,9038.5
164232,30692,2025-11-04,Shipped,Jaipur,Tamil Nadu,7546.45
164233,5756,2025-10-08,Delivered,Jaipur,Manipur,4811.44
164234,32055,2024-05-20,Delivered,Mumbai,West Bengal,256.27
164235,18864,2024-12-15,Delivered,Kolkata,Assam,2008.59
164236,12144,2024-05-24,Delivered,Guwahati,Assam,22164.3
164237,48872,2024-10-25,Shipped,Imphal,Karnataka,4452.55
164238,42953,2025-07-21,Delivered,Guwahati,West Bengal,12706.14
164239,30059,2025-01-12,Delivered,Jaipur,Tamil Nadu,3444.44
164240,13296,2025-12-05,Cancelled,Delhi,Telangana,4941.75
164241,22006,2024-02-24,Delivered,Imphal,West Bengal,3774.9
164242,37587,2025-07-13,Shipped,Pune,Manipur,3816.47
164243,24661,2025-09-16,Shipped,Jaipur,Manipur,12552.13
164244,31159,2024-09-30,Delivered,Chennai,Karnataka,6017.95
164245,29402,2024-10-03,Delivered,Delhi,Telangana,8376.79
164246,23167,2024-05-30,Shipped,Guwahati,Rajasthan,2328.14
164247,27596,2025-12-12,Delivered,Delhi,Tamil Nadu,24.87
164248,24261,2025-09-13,Delivered,Kolkata,Assam,4853.35
164249,19354,2024-01-25,Delivered,Guwahati,Telangana,19647.67
164250,37551,2025-09-24,Cancelled,Chennai,Assam,8667.93
164251,38941,2025-06-17,Delivered,Kolkata,Maharashtra,8242.7
164252,13976,2024-08-18,Delivered,Pune,Tamil Nadu,7015.66
164253,41337,2024-04-15,Delivered,Mumbai,Manipur,1937.4
164254,34479,2025-04-04,Delivered,Bengaluru,Karnataka,8181.97
164255,11032,2024-03-11,Delivered,Bengaluru,Tamil Nadu,4566.87
164256,30548,2025-11-12,Shipped,Pune,Maharashtra,8745.22
164257,7959,2024-02-21,Cancelled,Bengaluru,West Bengal,4941.07
164258,25566,2024-03-30,Delivered,Hyderabad,Delhi,14064.25
164259,18721,2024-01-11,Delivered,Delhi,Maharashtra,436.59
164260,37523,2025-01-17,Delivered,Guwahati,Tamil Nadu,15812.26
164261,8762,2025-02-19,Shipped,Bengaluru,West Bengal,4371.94
164262,27298,2025-03-21,Shipped,Jaipur,Delhi,477.53
164263,47441,2025-05-01,Delivered,Mumbai,Telangana,9848.97
164264,1963,2024-02-20,Delivered,Delhi,Assam,2713.03
164265,44280,2024-05-24,Delivered,Delhi,Tamil Nadu,10112.82
164266,1989,2025-06-04,Shipped,Mumbai,Karnataka,9899.65
164267,11742,2025-05-09,Delivered,Bengaluru,Rajasthan,3740.51
164268,8556,2024-07-15,Delivered,Mumbai,Maharashtra,22379.37
164269,27347,2025-02-25,Delivered,Kolkata,Assam,8951.4
164270,42108,2025-03-07,Delivered,Bengaluru,Delhi,2917.43
164271,11162,2024-11-01,Delivered,Guwahati,Delhi,4591.61
164272,47178,2025-10-07,Delivered,Chennai,Tamil Nadu,7832.58
164273,976,2024-07-06,Cancelled,Imphal,Telangana,12118.16
164274,7811,2025-07-03,Delivered,Jaipur,Manipur,2212.21
164275,43031,2024-03-20,Delivered,Mumbai,Assam,65.9
164276,48883,2025-03-10,Delivered,Mumbai,Assam,6131.35
164277,28877,2025-03-11,Delivered,Chennai,Delhi,2941.78
164278,22752,2024-02-03,Delivered,Imphal,Telangana,11368.94
164279,2709,2025-01-10,Shipped,Kolkata,Delhi,2346.28
164280,22000,2025-09-19,Delivered,Jaipur,Assam,7434.62
164281,36150,2025-04-29,Shipped,Pune,Assam,14413.45
164282,3793,2024-12-07,Delivered,Jaipur,Rajasthan,8192.39
164283,16984,2024-12-02,Delivered,Kolkata,Maharashtra,8270.18
164284,15612,2025-03-30,Delivered,Chennai,Telangana,9946.17
164285,13285,2025-12-18,Delivered,Bengaluru,Tamil Nadu,3697.5
164286,3136,2025-04-08,Delivered,Jaipur,Delhi,4612.81
164287,36848,2024-07-14,Delivered,Mumbai,Assam,11247.44
164288,1973,2025-06-11,Delivered,Kolkata,Manipur,9249.31
164289,2922,2024-05-15,Delivered,Delhi,Telangana,7153.21
164290,47589,2024-10-11,Processing,Delhi,West Bengal,12798.63
164291,36737,2024-02-11,Shipped,Jaipur,Delhi,8934.88
164292,39587,2025-11-11,Processing,Bengaluru,Manipur,11318.47
164293,24962,2025-07-13,Delivered,Mumbai,Rajasthan,10225.61
164294,42810,2024-10-18,Delivered,Imphal,Assam,7876.4
164295,10526,2024-04-08,Processing,Delhi,West Bengal,10649.8
164296,35794,2025-01-26,Delivered,Hyderabad,Manipur,3341.35
164297,18156,2024-12-23,Shipped,Imphal,Rajasthan,9540.25
164298,5036,2025-08-19,Delivered,Jaipur,Telangana,5287.4
164299,33743,2025-02-10,Delivered,Chennai,Delhi,14103.05
164300,48359,2024-09-28,Delivered,Hyderabad,Maharashtra,4050.64
164301,34937,2025-07-06,Processing,Chennai,Manipur,12265.47
164302,15308,2025-05-20,Delivered,Bengaluru,Assam,9183.0
164303,44726,2024-07-16,Shipped,Kolkata,Assam,4301.56
164304,6662,2025-05-29,Shipped,Guwahati,Assam,8078.13
164305,22265,2025-06-01,Delivered,Pune,Tamil Nadu,13984.45
164306,37778,2024-12-06,Cancelled,Imphal,Maharashtra,15378.78
164307,48975,2024-02-05,Shipped,Jaipur,Maharashtra,2687.74
164308,42575,2025-03-09,Delivered,Imphal,Maharashtra,16961.6
164309,34703,2025-07-13,Delivered,Delhi,Rajasthan,14699.72
164310,13103,2025-04-18,Shipped,Hyderabad,West Bengal,602.97
164311,39274,2025-11-11,Delivered,Guwahati,Assam,15685.09
164312,26200,2025-06-16,Delivered,Kolkata,Tamil Nadu,10221.12
164313,39616,2025-03-29,Delivered,Pune,Telangana,7940.61
