seller_id,seller_name,city,state,seller_rating,join_date
3636,Seller_03636,Chennai,Rajasthan,3.9,2024-05-10
3637,Seller_03637,Guwahati,Telangana,4.48,2025-06-17
3638,Seller_03638,Kolkata,West Bengal,5.0,2023-04-16
3639,Seller_03639,Chennai,Assam,4.23,2025-10-06
3640,Seller_03640,Jaipur,West Bengal,5.0,2023-06-21
3641,Seller_03641,Chennai,Assam,4.23,2023-03-08
3642,Seller_03642,Bengaluru,Maharashtra,2.77,2022-03-04
3643,Seller_03643,Chennai,Manipur,3.85,2020-01-07
3644,Seller_03644,Mumbai,Karnataka,3.59,2022-06-28
3645,Seller_03645,Hyderabad,Assam,4.32,2024-12-29
3646,Seller_03646,Kolkata,Tamil Nadu,4.26,2021-04-17
3647,Seller_03647,Imphal,Tamil Nadu,3.98,2023-06-16
3648,Seller_03648,Mumbai,Rajasthan,4.28,2023-12-06
3649,Seller_03649,Bengaluru,West Bengal,3.94,2023-06-08
3650,Seller_03650,Hyderabad,Karnataka,4.7,2020-06-06
3651,Seller_03651,Chennai,Karnataka,4.32,2022-09-17
3652,Seller_03652,Jaipur,Assam,3.73,2021-11-13
3653,Seller_03653,Delhi,Maharashtra,3.21,2023-08-12
3654,Seller_03654,Mumbai,West Bengal,3.88,2020-09-18
3655,Seller_03655,Pune,Manipur,3.33,2022-10-16
3656,Seller_03656,Imphal,Telangana,4.64,2020-10-09
3657,Seller_03657,Mumbai,Rajasthan,4.25,2025-04-24
3658,Seller_03658,Bengaluru,Rajasthan,4.69,2025-09-24
3659,Seller_03659,Mumbai,West Bengal,4.93,2025-03-26
3660,Seller_03660,Pune,Manipur,4.19,2024-03-01
3661,Seller_03661,Bengaluru,Karnataka,3.8,2023-11-12
3662,Seller_03662,Guwahati,Telangana,4.21,2023-02-28
3663,Seller_03663,Bengaluru,Assam,4.0,2023-10-18
3664,Seller_03664,Pune,Karnataka,3.35,2020-10-18
3665,Seller_03665,Bengaluru,Tamil Nadu,4.25,2025-06-18
3666,Seller_03666,Imphal,Maharashtra,4.1,2020-01-16
3667,Seller_03667,Delhi,Karnataka,3.41,2023-11-28
3668,Seller_03668,Guwahati,Manipur,4.3,2025-03-20
3669,Seller_03669,Pune,Karnataka,4.29,2022-01-16
3670,Seller_03670,Imphal,Karnataka,3.19,2022-02-18
3671,Seller_03671,Delhi,Telangana,4.04,2022-10-30
3672,Seller_03672,Guwahati,Rajasthan,4.2,2023-08-01
3673,Seller_03673,Pune,Assam,3.28,2024-01-14
3674,Seller_03674,Hyderabad,Maharashtra,5.0,2022-03-12
3675,Seller_03675,Hyderabad,Karnataka,4.14,2020-01-20
3676,Seller_03676,Guwahati,Rajasthan,3.68,2022-01-24
3677,Seller_03677,Imphal,Karnataka,4.85,2021-11-07
3678,Seller_03678,Jaipur,Rajasthan,4.06,2025-07-26
3679,Seller_03679,Kolkata,Karnataka,3.95,2022-10-21
3680,Seller_03680,Pune,Maharashtra,4.52,2024-07-25
3681,Seller_03681,Hyderabad,Karnataka,3.58,2024-07-18
3682,Seller_03682,Mumbai,Manipur,4.62,2023-09-13
3683,Seller_03683,Bengaluru,Assam,2.86,2025-06-29
3684,Seller_03684,Mumbai,Rajasthan,3.82,2020-01-25
3685,Seller_03685,Mumbai,Rajasthan,4.04,2024-09-26
3686,Seller_03686,Jaipur,Telangana,3.89,2023-03-19
3687,Seller_03687,Chennai,Telangana,3.39,2024-04-20
3688,Seller_03688,Guwahati,Assam,4.56,2022-06-19
3689,Seller_03689,Kolkata,Maharashtra,4.15,2021-01-27
3690,Seller_03690,Chennai,Tamil Nadu,3.98,2022-07-02
3691,Seller_03691,Mumbai,Delhi,4.16,2024-04-07
3692,Seller_03692,Pune,Maharashtra,4.25,2020-06-11
3693,Seller_03693,Pune,Maharashtra,3.79,2022-11-16
3694,Seller_03694,Delhi,Maharashtra,4.9,2021-09-27
3695,Seller_03695,Guwahati,Maharashtra,3.62,2025-11-22
3696,Seller_03696,Delhi,Tamil Nadu,3.79,2025-09-24
3697,Seller_03697,Guwahati,Rajasthan,3.87,2020-12-06
3698,Seller_03698,Delhi,Manipur,4.53,2021-10-24
3699,Seller_03699,Hyderabad,Manipur,4.32,2023-03-01
3700,Seller_03700,Chennai,Telangana,4.06,2025-04-14
3701,Seller_03701,Jaipur,Tamil Nadu,4.77,2021-02-12
3702,Seller_03702,Guwahati,Tamil Nadu,4.38,2025-01-18
3703,Seller_03703,Guwahati,Assam,4.74,2021-11-04
3704,Seller_03704,Delhi,Manipur,4.87,2023-06-01
3705,Seller_03705,Jaipur,Manipur,4.55,2022-01-07
3706,Seller_03706,Mumbai,Telangana,3.57,2024-08-24
3707,Seller_03707,Mumbai,Manipur,4.35,2024-02-05
3708,Seller_03708,Hyderabad,Delhi,4.6,2020-02-20
3709,Seller_03709,Chennai,Telangana,4.02,2024-05-02
3710,Seller_03710,Delhi,West Bengal,3.92,2020-01-20
3711,Seller_03711,Guwahati,Delhi,4.29,2021-09-05
3712,Seller_03712,Jaipur,Manipur,3.58,2021-07-15
3713,Seller_03713,Pune,Maharashtra,4.8,2025-06-23
3714,Seller_03714,Mumbai,Tamil Nadu,3.15,2020-04-01
3715,Seller_03715,Imphal,Tamil Nadu,3.93,2025-07-24
3716,Seller_03716,Bengaluru,Assam,4.13,2022-04-08
3717,Seller_03717,Delhi,Manipur,4.93,2025-10-25
3718,Seller_03718,Pune,West Bengal,4.51,2020-09-19
3719,Seller_03719,Jaipur,Karnataka,4.09,2022-12-17
3720,Seller_03720,Jaipur,Karnataka,4.36,2024-06-29
3721,Seller_03721,Kolkata,Rajasthan,3.95,2020-01-18
3722,Seller_03722,Imphal,Maharashtra,3.45,2021-11-18
3723,Seller_03723,Hyderabad,Assam,3.88,2025-09-09
3724,Seller_03724,Jaipur,Rajasthan,3.88,2024-12-27
3725,Seller_03725,Hyderabad,Telangana,4.11,2020-01-12
3726,Seller_03726,Hyderabad,Delhi,4.02,2020-12-08
3727,Seller_03727,Chennai,Assam,4.15,2023-12-25
3728,Seller_03728,Guwahati,Manipur,3.81,2021-05-16
3729,Seller_03729,Pune,Delhi,2.87,2020-11-14
3730,Seller_03730,Imphal,Delhi,3.54,2023-07-20
3731,Seller_03731,Jaipur,Manipur,4.52,2020-07-16
3732,Seller_03732,Delhi,Assam,3.8,2023-08-05
3733,Seller_03733,Imphal,Manipur,4.72,2020-12-14
3734,Seller_03734,Imphal,Telangana,3.96,2022-03-18
3735,Seller_03735,Guwahati,Karnataka,3.93,2024-02-11
3736,Seller_03736,Guwahati,Telangana,3.15,2023-08-27
3737,Seller_03737,Jaipur,Tamil Nadu,4.26,2022-07-15
3738,Seller_03738,Pune,Telangana,4.64,2024-08-08
3739,Seller_03739,Kolkata,Delhi,4.69,2022-12-09
3740,Seller_03740,Jaipur,Karnataka,4.59,2022-07-17
3741,Seller_03741,Kolkata,Telangana,4.17,2024-07-11
3742,Seller_03742,Jaipur,Assam,3.93,2021-05-28
3743,Seller_03743,Kolkata,Manipur,5.0,2022-04-02
3744,Seller_03744,Chennai,Delhi,3.13,2023-06-18
3745,Seller_03745,Pune,West Bengal,3.64,2024-08-27
3746,Seller_03746,Delhi,Manipur,3.85,2024-02-01
3747,Seller_03747,Hyderabad,Tamil Nadu,4.13,2025-04-28
3748,Seller_03748,Jaipur,Assam,4.31,2023-08-02
3749,Seller_03749,Hyderabad,Rajasthan,4.45,2023-08-26
3750,Seller_03750,Mumbai,West Bengal,3.61,2023-01-16
3751,Seller_03751,Kolkata,Manipur,3.95,2025-08-14
3752,Seller_03752,Hyderabad,Delhi,3.85,2024-04-02
3753,Seller_03753,Jaipur,Rajasthan,4.23,2023-09-01
3754,Seller_03754,Chennai,West Bengal,4.57,2023-11-21
3755,Seller_03755,Pune,Delhi,3.82,2022-08-04
3756,Seller_03756,Bengaluru,Telangana,4.2,2021-07-02
3757,Seller_03757,Guwahati,Telangana,4.5,2022-11-16
3758,Seller_03758,Mumbai,Rajasthan,4.24,2025-07-26
3759,Seller_03759,Hyderabad,Assam,4.97,2020-10-31
3760,Seller_03760,Imphal,Telangana,3.9,2025-04-15
3761,Seller_03761,Delhi,Assam,3.63,2022-07-31
3762,Seller_03762,Jaipur,Telangana,3.9,2022-11-06
3763,Seller_03763,Kolkata,Delhi,3.98,2020-04-28
3764,Seller_03764,Jaipur,Delhi,4.52,2021-02-13
3765,Seller_03765,Jaipur,Manipur,4.22,2020-02-10
3766,Seller_03766,Delhi,Delhi,3.77,2025-02-11
3767,Seller_03767,Chennai,Telangana,4.08,2021-06-14
3768,Seller_03768,Guwahati,Telangana,3.55,2021-04-18
3769,Seller_03769,Kolkata,Delhi,3.27,2023-11-14
3770,Seller_03770,Kolkata,Karnataka,4.16,2023-02-19
3771,Seller_03771,Imphal,Karnataka,5.0,2025-11-04
3772,Seller_03772,Guwahati,Telangana,3.89,2021-04-14
3773,Seller_03773,Hyderabad,West Bengal,3.37,2024-12-07
3774,Seller_03774,Mumbai,Telangana,4.31,2024-01-03
3775,Seller_03775,Guwahati,Karnataka,3.65,2022-09-15
3776,Seller_03776,Kolkata,West Bengal,3.72,2023-11-10
3777,Seller_03777,Chennai,Maharashtra,3.71,2020-05-05
3778,Seller_03778,Hyderabad,Telangana,4.1,2022-12-05
3779,Seller_03779,Delhi,Maharashtra,4.14,2021-05-30
3780,Seller_03780,Imphal,Tamil Nadu,3.96,2021-03-22
3781,Seller_03781,Jaipur,Delhi,3.13,2025-10-18
3782,Seller_03782,Hyderabad,Rajasthan,4.15,2021-12-10
3783,Seller_03783,Guwahati,Tamil Nadu,5.0,2020-07-06
3784,Seller_03784,Mumbai,West Bengal,3.69,2020-03-15
3785,Seller_03785,Guwahati,Rajasthan,3.36,2020-02-29
3786,Seller_03786,Delhi,Maharashtra,3.76,2024-08-13
3787,Seller_03787,Chennai,Tamil Nadu,3.71,2023-08-02
3788,Seller_03788,Jaipur,Telangana,3.78,2024-04-06
3789,Seller_03789,Pune,Delhi,5.0,2024-05-16
3790,Seller_03790,Imphal,Maharashtra,4.8,2023-10-03
3791,Seller_03791,Chennai,Rajasthan,3.89,2023-03-02
3792,Seller_03792,Imphal,West Bengal,4.37,2022-06-14
3793,Seller_03793,Delhi,Tamil Nadu,5.0,2023-09-02
3794,Seller_03794,Kolkata,Rajasthan,4.14,2024-06-20
3795,Seller_03795,Jaipur,Delhi,3.58,2023-07-01
3796,Seller_03796,Mumbai,West Bengal,4.41,2024-08-14
3797,Seller_03797,Mumbai,Rajasthan,4.39,2022-03-09
3798,Seller_03798,Hyderabad,Maharashtra,4.81,2022-06-07
3799,Seller_03799,Delhi,Maharashtra,3.34,2023-03-19
3800,Seller_03800,Kolkata,Assam,4.09,2020-02-07
3801,Seller_03801,Delhi,Assam,3.94,2020-05-05
3802,Seller_03802,Jaipur,Maharashtra,3.57,2023-11-09
3803,Seller_03803,Mumbai,Delhi,3.8,2023-04-16
3804,Seller_03804,Pune,Tamil Nadu,4.0,2022-04-20
3805,Seller_03805,Hyderabad,Manipur,3.19,2022-09-19
3806,Seller_03806,Hyderabad,Telangana,3.79,2024-03-28
3807,Seller_03807,Chennai,Manipur,3.79,2023-08-08
3808,Seller_03808,Mumbai,Telangana,4.56,2024-09-27
3809,Seller_03809,Imphal,West Bengal,3.56,2025-07-28
3810,Seller_03810,Guwahati,Tamil Nadu,4.17,2025-07-26
3811,Seller_03811,Delhi,Karnataka,4.28,2021-06-21
3812,Seller_03812,Delhi,Telangana,4.07,2022-01-27
3813,Seller_03813,Kolkata,West Bengal,4.55,2020-10-23
3814,Seller_03814,Kolkata,Karnataka,4.26,2025-06-19
3815,Seller_03815,Guwahati,Karnataka,4.07,2021-01-27
3816,Seller_03816,Delhi,Karnataka,3.61,2022-08-27
3817,Seller_03817,Mumbai,Manipur,3.26,2020-09-07
3818,Seller_03818,Bengaluru,Delhi,3.41,2022-08-31
3819,Seller_03819,Bengaluru,Delhi,3.49,2022-07-13
3820,Seller_03820,Imphal,Telangana,4.26,2022-12-02
3821,Seller_03821,Mumbai,Maharashtra,4.98,2021-08-03
3822,Seller_03822,Pune,Manipur,3.5,2021-06-26
3823,Seller_03823,Delhi,Telangana,4.41,2023-07-05
3824,Seller_03824,Bengaluru,Rajasthan,3.82,2022-06-04
3825,Seller_03825,Mumbai,Assam,3.98,2021-02-25
3826,Seller_03826,Jaipur,Karnataka,4.71,2021-04-01
3827,Seller_03827,Hyderabad,Karnataka,4.24,2024-06-03
3828,Seller_03828,Mumbai,Karnataka,4.34,2021-07-18
3829,Seller_03829,Imphal,West Bengal,4.29,2024-11-24
3830,Seller_03830,Guwahati,Telangana,3.7,2024-03-09
3831,Seller_03831,Imphal,Delhi,4.54,2020-11-25
3832,Seller_03832,Guwahati,Tamil Nadu,3.61,2025-05-05
3833,Seller_03833,Bengaluru,Assam,3.99,2021-12-27
3834,Seller_03834,Guwahati,Karnataka,3.84,2024-06-11
3835,Seller_03835,Guwahati,Manipur,4.16,2025-07-06
3836,Seller_03836,Hyderabad,Rajasthan,4.31,2024-04-27
3837,Seller_03837,Guwahati,Rajasthan,3.91,2021-05-08
3838,Seller_03838,Jaipur,Manipur,4.11,2023-10-26
3839,Seller_03839,Hyderabad,Karnataka,3.93,2025-03-18
3840,Seller_03840,Kolkata,Karnataka,4.17,2025-06-20
3841,Seller_03841,Pune,Delhi,4.25,2023-06-06
3842,Seller_03842,Chennai,Maharashtra,4.36,2023-01-30
3843,Seller_03843,Bengaluru,Manipur,3.92,2023-02-15
3844,Seller_03844,Chennai,Delhi,4.55,2022-06-16
3845,Seller_03845,Hyderabad,Manipur,4.12,2021-11-15
3846,Seller_03846,Bengaluru,Manipur,4.44,2020-09-11
3847,Seller_03847,Hyderabad,Delhi,4.93,2022-02-05
3848,Seller_03848,Bengaluru,Karnataka,3.67,2021-09-17
3849,Seller_03849,Kolkata,Rajasthan,4.57,2024-02-26
3850,Seller_03850,Hyderabad,Assam,4.05,2022-07-30
3851,Seller_03851,Guwahati,Delhi,3.85,2024-08-08
3852,Seller_03852,Imphal,West Bengal,4.49,2023-03-31
3853,Seller_03853,Jaipur,Assam,3.97,2025-05-29
3854,Seller_03854,Jaipur,Tamil Nadu,3.86,2021-05-22
3855,Seller_03855,Imphal,Rajasthan,3.94,2022-05-10
3856,Seller_03856,Jaipur,Telangana,4.33,2025-10-15
3857,Seller_03857,Pune,Telangana,4.33,2020-05-23
3858,Seller_03858,Imphal,Karnataka,4.98,2022-01-21
3859,Seller_03859,Kolkata,Tamil Nadu,4.9,2025-12-10
3860,Seller_03860,Mumbai,West Bengal,4.29,2024-08-13
3861,Seller_03861,Hyderabad,Telangana,4.7,2020-03-28
3862,Seller_03862,Jaipur,Tamil Nadu,4.74,2025-02-21
3863,Seller_03863,Chennai,Telangana,3.55,2024-11-11
3864,Seller_03864,Mumbai,Maharashtra,3.28,2022-09-01
3865,Seller_03865,Imphal,Karnataka,4.47,2021-01-15
3866,Seller_03866,Pune,Delhi,3.27,2024-07-11
3867,Seller_03867,Mumbai,West Bengal,4.56,2022-08-06
3868,Seller_03868,Pune,West Bengal,4.61,2021-05-16
3869,Seller_03869,Jaipur,Delhi,4.51,2024-03-21
3870,Seller_03870,Pune,West Bengal,4.05,2022-03-15
3871,Seller_03871,Chennai,Assam,3.41,2025-03-28
3872,Seller_03872,Guwahati,Tamil Nadu,4.3,2021-08-28
3873,Seller_03873,Mumbai,Rajasthan,3.55,2024-07-03
3874,Seller_03874,Imphal,Maharashtra,3.61,2022-12-24
3875,Seller_03875,Hyderabad,Manipur,5.0,2025-04-08
3876,Seller_03876,Jaipur,Rajasthan,4.13,2025-11-06
3877,Seller_03877,Chennai,Tamil Nadu,3.82,2020-10-04
3878,Seller_03878,Mumbai,Manipur,4.82,2020-05-11
3879,Seller_03879,Delhi,West Bengal,3.49,2023-12-06
3880,Seller_03880,Mumbai,Manipur,4.3,2022-01-26
3881,Seller_03881,Pune,Assam,4.49,2025-09-26
3882,Seller_03882,Chennai,Karnataka,4.33,2022-09-15
3883,Seller_03883,Bengaluru,Karnataka,4.33,2022-01-04
3884,Seller_03884,Delhi,Telangana,3.64,2025-03-01
3885,Seller_03885,Chennai,Maharashtra,4.16,2024-07-12
3886,Seller_03886,Hyderabad,Delhi,3.82,2020-05-26
3887,Seller_03887,Chennai,Tamil Nadu,4.23,2024-08-11
3888,Seller_03888,Pune,Manipur,3.71,2024-01-21
3889,Seller_03889,Delhi,Karnataka,4.81,2023-02-10
3890,Seller_03890,Chennai,West Bengal,4.86,2021-12-13
3891,Seller_03891,Pune,Delhi,4.74,2025-07-04
3892,Seller_03892,Bengaluru,Assam,3.67,2023-07-19
3893,Seller_03893,Hyderabad,Assam,3.81,2024-06-20
3894,Seller_03894,Chennai,Manipur,3.32,2022-02-02
3895,Seller_03895,Pune,Maharashtra,4.28,2025-09-08
3896,Seller_03896,Delhi,Delhi,4.72,2020-05-26
3897,Seller_03897,Delhi,Rajasthan,3.33,2023-06-11
3898,Seller_03898,Kolkata,Delhi,4.43,2025-01-05
3899,Seller_03899,Kolkata,Rajasthan,4.28,2021-03-26
3900,Seller_03900,Imphal,Karnataka,3.9,2024-10-22
3901,Seller_03901,Guwahati,Telangana,3.77,2022-03-07
3902,Seller_03902,Jaipur,Maharashtra,4.49,2024-02-20
3903,Seller_03903,Imphal,Maharashtra,3.3,2023-11-17
3904,Seller_03904,Mumbai,Rajasthan,3.82,2023-10-08
3905,Seller_03905,Kolkata,Assam,3.8,2025-05-22
3906,Seller_03906,Chennai,Telangana,3.65,2022-04-10
3907,Seller_03907,Imphal,Karnataka,3.15,2024-10-17
3908,Seller_03908,Mumbai,Assam,3.92,2022-06-28
3909,Seller_03909,Hyderabad,Rajasthan,4.41,2023-02-04
3910,Seller_03910,Chennai,West Bengal,4.01,2023-09-27
3911,Seller_03911,Mumbai,Delhi,4.18,2024-11-20
3912,Seller_03912,Guwahati,Manipur,4.04,2020-09-27
3913,Seller_03913,Imphal,Maharashtra,4.6,2022-12-23
3914,Seller_03914,Mumbai,Assam,3.39,2024-05-28
3915,Seller_03915,Bengaluru,Assam,3.69,2021-12-07
3916,Seller_03916,Chennai,Manipur,4.39,2020-06-21
3917,Seller_03917,Pune,Telangana,4.01,2020-11-25
3918,Seller_03918,Hyderabad,West Bengal,4.06,2020-12-31
3919,Seller_03919,Hyderabad,Assam,4.21,2024-02-16
3920,Seller_03920,Jaipur,Telangana,4.02,2025-02-02
3921,Seller_03921,Mumbai,Assam,3.62,2024-10-01
3922,Seller_03922,Kolkata,Karnataka,3.88,2022-04-20
3923,Seller_03923,Jaipur,Maharashtra,3.97,2021-12-12
3924,Seller_03924,Kolkata,Manipur,3.98,2023-11-20
3925,Seller_03925,Bengaluru,Rajasthan,4.36,2023-06-30
3926,Seller_03926,Pune,Karnataka,4.11,2024-02-26
3927,Seller_03927,Mumbai,Delhi,3.67,2025-05-04
3928,Seller_03928,Kolkata,Telangana,4.79,2020-10-13
3929,Seller_03929,Imphal,Karnataka,4.66,2023-03-09
3930,Seller_03930,Kolkata,Tamil Nadu,4.0,2025-08-29
3931,Seller_03931,Delhi,Karnataka,4.21,2025-12-28
3932,Seller_03932,Imphal,West Bengal,4.0,2024-08-15
3933,Seller_03933,Imphal,Maharashtra,4.39,2025-11-12
3934,Seller_03934,Jaipur,Tamil Nadu,4.46,2023-01-30
3935,Seller_03935,Imphal,Telangana,3.81,2023-12-23
3936,Seller_03936,Hyderabad,Karnataka,3.89,2020-09-11
3937,Seller_03937,Pune,Delhi,4.1,2020-06-11
3938,Seller_03938,Kolkata,Maharashtra,3.61,2022-09-28
3939,Seller_03939,Guwahati,Assam,4.3,2020-05-22
3940,Seller_03940,Guwahati,Rajasthan,4.15,2025-05-21
3941,Seller_03941,Mumbai,Karnataka,3.47,2025-08-24
3942,Seller_03942,Hyderabad,Rajasthan,3.97,2025-10-07
3943,Seller_03943,Mumbai,Rajasthan,3.75,2025-02-25
3944,Seller_03944,Guwahati,Tamil Nadu,3.9,2023-06-19
3945,Seller_03945,Delhi,Delhi,3.76,2020-12-28
3946,Seller_03946,Delhi,Tamil Nadu,4.16,2020-03-18
3947,Seller_03947,Delhi,Karnataka,3.94,2020-02-16
3948,Seller_03948,Chennai,Maharashtra,4.38,2025-03-17
3949,Seller_03949,Imphal,West Bengal,4.29,2020-02-23
3950,Seller_03950,Imphal,Assam,4.48,2021-11-23
3951,Seller_03951,Bengaluru,Manipur,4.54,2023-09-09
3952,Seller_03952,Bengaluru,Rajasthan,3.84,2020-08-31
3953,Seller_03953,Jaipur,Manipur,4.25,2020-08-04
3954,Seller_03954,Hyderabad,Assam,4.27,2022-04-09
3955,Seller_03955,Chennai,Maharashtra,4.22,2023-04-06
3956,Seller_03956,Delhi,Assam,4.62,2022-02-16
3957,Seller_03957,Jaipur,Karnataka,3.85,2024-02-18
3958,Seller_03958,Mumbai,Rajasthan,4.17,2022-05-29
3959,Seller_03959,Pune,Delhi,4.1,2025-08-25
3960,Seller_03960,Jaipur,Karnataka,4.28,2021-05-31
3961,Seller_03961,Guwahati,Telangana,3.84,2022-03-13
3962,Seller_03962,Pune,Delhi,4.67,2020-09-26
3963,Seller_03963,Imphal,Tamil Nadu,4.7,2021-07-24
3964,Seller_03964,Imphal,Assam,3.96,2023-02-10
3965,Seller_03965,Bengaluru,Tamil Nadu,4.27,2020-09-01
3966,Seller_03966,Mumbai,Delhi,4.56,2024-06-14
3967,Seller_03967,Mumbai,Karnataka,4.23,2020-09-24
3968,Seller_03968,Chennai,Manipur,3.37,2022-11-14
3969,Seller_03969,Pune,West Bengal,4.06,2021-10-22
3970,Seller_03970,Mumbai,Maharashtra,4.47,2020-10-31
3971,Seller_03971,Delhi,Assam,3.98,2025-08-14
3972,Seller_03972,Pune,Delhi,3.91,2024-10-11
3973,Seller_03973,Bengaluru,Tamil Nadu,4.81,2025-04-18
3974,Seller_03974,Delhi,Delhi,3.41,2021-08-19
3975,Seller_03975,Bengaluru,Telangana,3.75,2020-04-21
3976,Seller_03976,Hyderabad,Manipur,3.6,2023-03-03
3977,Seller_03977,Kolkata,Delhi,3.87,2024-09-11
3978,Seller_03978,Guwahati,Delhi,4.09,2022-03-25
3979,Seller_03979,Bengaluru,Manipur,4.88,2022-08-23
3980,Seller_03980,Delhi,Tamil Nadu,2.75,2025-07-13
3981,Seller_03981,Delhi,Assam,5.0,2020-01-19
3982,Seller_03982,Guwahati,Tamil Nadu,3.67,2025-04-28
3983,Seller_03983,Kolkata,Karnataka,4.88,2023-10-30
3984,Seller_03984,Bengaluru,West Bengal,4.19,2023-03-19
3985,Seller_03985,Bengaluru,Manipur,3.8,2024-02-01
3986,Seller_03986,Kolkata,Telangana,3.53,2023-10-01
3987,Seller_03987,Hyderabad,Delhi,4.1,2022-05-22
3988,Seller_03988,Jaipur,Delhi,4.07,2022-02-11
3989,Seller_03989,Jaipur,Assam,3.63,2024-06-30
3990,Seller_03990,Imphal,West Bengal,3.83,2021-09-23
3991,Seller_03991,Bengaluru,Assam,3.91,2022-05-09
3992,Seller_03992,Delhi,Assam,3.89,2022-09-18
3993,Seller_03993,Guwahati,Karnataka,4.36,2024-11-29
3994,Seller_03994,Delhi,Karnataka,4.23,2021-05-16
3995,Seller_03995,Guwahati,Assam,3.03,2024-07-12
3996,Seller_03996,Imphal,Telangana,4.02,2020-05-07
3997,Seller_03997,Pune,Manipur,4.36,2021-09-01
3998,Seller_03998,Chennai,Maharashtra,3.77,2020-05-19
3999,Seller_03999,Imphal,Tamil Nadu,4.34,2020-12-25
4000,Seller_04000,Chennai,Delhi,3.38,2020-10-23
4001,Seller_04001,Guwahati,Delhi,4.63,2023-02-07
4002,Seller_04002,Jaipur,Maharashtra,4.09,2023-01-08
4003,Seller_04003,Hyderabad,Assam,4.02,2020-07-01
4004,Seller_04004,Jaipur,Delhi,4.47,2023-07-22
4005,Seller_04005,Hyderabad,Maharashtra,3.97,2023-03-21
4006,Seller_04006,Chennai,Delhi,3.88,2023-01-24
4007,Seller_04007,Bengaluru,Assam,4.05,2021-05-19
4008,Seller_04008,Jaipur,Telangana,4.86,2020-09-27
4009,Seller_04009,Chennai,Tamil Nadu,4.03,2021-07-28
4010,Seller_04010,Jaipur,Maharashtra,4.34,2024-04-04
4011,Seller_04011,Chennai,Karnataka,4.62,2021-10-08
4012,Seller_04012,Mumbai,Manipur,4.38,2024-01-18
4013,Seller_04013,Delhi,Delhi,3.71,2025-03-23
4014,Seller_04014,Kolkata,Telangana,2.72,2024-10-23
4015,Seller_04015,Delhi,Maharashtra,4.33,2024-03-04
4016,Seller_04016,Pune,Telangana,3.76,2022-02-04
4017,Seller_04017,Imphal,Telangana,4.35,2020-02-29
4018,Seller_04018,Bengaluru,Karnataka,4.35,2020-10-25
4019,Seller_04019,Hyderabad,Assam,4.22,2024-07-13
4020,Seller_04020,Pune,Manipur,4.6,2020-10-31
4021,Seller_04021,Guwahati,Rajasthan,3.46,2022-04-28
4022,Seller_04022,Bengaluru,Manipur,3.14,2023-01-12
4023,Seller_04023,Chennai,Manipur,4.0,2021-11-25
4024,Seller_04024,Guwahati,Delhi,3.01,2024-07-06
4025,Seller_04025,Mumbai,Rajasthan,3.97,2020-08-07
4026,Seller_04026,Hyderabad,West Bengal,4.1,2023-03-03
4027,Seller_04027,Jaipur,Delhi,4.15,2024-06-28
4028,Seller_04028,Mumbai,Karnataka,4.1,2021-04-23
4029,Seller_04029,Pune,Delhi,3.22,2025-03-09
4030,Seller_04030,Delhi,West Bengal,3.73,2021-08-09
4031,Seller_04031,Jaipur,Telangana,5.0,2022-09-23
4032,Seller_04032,Hyderabad,Maharashtra,4.32,2024-11-30
4033,Seller_04033,Delhi,Assam,4.22,2024-03-16
4034,Seller_04034,Kolkata,Manipur,4.39,2020-02-05
4035,Seller_04035,Bengaluru,Delhi,4.83,2021-12-13
4036,Seller_04036,Delhi,West Bengal,3.57,2022-01-28
4037,Seller_04037,Jaipur,Assam,4.1,2021-07-06
4038,Seller_04038,Kolkata,Manipur,4.43,2020-08-09
4039,Seller_04039,Guwahati,Tamil Nadu,3.32,2020-03-28
4040,Seller_04040,Bengaluru,Maharashtra,3.76,2025-03-31
4041,Seller_04041,Bengaluru,Karnataka,4.16,2023-02-05
4042,Seller_04042,Hyderabad,Delhi,3.64,2021-08-02
4043,Seller_04043,Kolkata,Rajasthan,3.94,2020-12-22
4044,Seller_04044,Bengaluru,Manipur,4.79,2020-03-17
4045,Seller_04045,Delhi,Maharashtra,4.65,2024-09-20
4046,Seller_04046,Kolkata,West Bengal,3.91,2025-04-15
4047,Seller_04047,Chennai,Rajasthan,4.03,2024-11-18
4048,Seller_04048,Mumbai,Assam,3.88,2025-04-01
4049,Seller_04049,Bengaluru,Manipur,4.03,2021-06-09
4050,Seller_04050,Delhi,Delhi,3.66,2022-04-20
4051,Seller_04051,Bengaluru,Karnataka,4.29,2025-09-02
4052,Seller_04052,Delhi,Maharashtra,4.52,2025-02-18
4053,Seller_04053,Pune,West Bengal,4.88,2023-04-29
4054,Seller_04054,Jaipur,West Bengal,4.42,2021-02-24
4055,Seller_04055,Imphal,Rajasthan,3.19,2023-04-14
4056,Seller_04056,Imphal,Maharashtra,3.42,2025-05-01
4057,Seller_04057,Imphal,Tamil Nadu,4.44,2023-02-23
4058,Seller_04058,Pune,Delhi,4.4,2025-05-05
4059,Seller_04059,Chennai,Assam,4.79,2024-01-20
4060,Seller_04060,Imphal,Tamil Nadu,3.84,2024-04-08
4061,Seller_04061,Chennai,Assam,4.2,2023-06-24
4062,Seller_04062,Pune,Rajasthan,4.04,2022-07-26
4063,Seller_04063,Jaipur,Manipur,4.97,2023-05-01
4064,Seller_04064,Kolkata,West Bengal,4.39,2024-01-11
